dataset,query_size,query_mode,query_index,elapsed_execution_time,filter_time,plan_time,enumerate_time,n_embeddings,order,max_task_time
human,8,dense,1,24.1745,0.00145375,0.00188447,24.1743,16418241276,0 1 6 2 3 7 4 5 ,24.1743
human,8,dense,2,
human,8,dense,3,1.80115,0.00215752,0.00109986,1.801,37840240800,2 0 1 3 5 7 4 6 ,1.801
human,8,dense,4,7.39002,0.00131451,0.0012348,7.3899,1100923920,1 0 2 3 4 5 7 6 ,7.3899
human,8,dense,5,
human,8,dense,6,0.0967674,0.000842232,0.00122725,0.0966391,15850800,7 2 1 0 3 4 5 6 ,0.0966391
human,8,dense,7,0.00157675,0.0011187,0.000868219,0.00152606,411188400,2 5 6 4 0 1 3 7 ,0.00152606
human,8,dense,8,
human,8,dense,9,
human,8,dense,10,
human,8,dense,11,
human,8,dense,12,220.781,0.00089817,0.00110421,220.781,49557699072,2 0 1 4 5 6 3 7 ,220.781
human,8,dense,13,
human,8,dense,14,123.688,0.00178812,0.00145032,123.688,22788041028,mixed,97.3886
human,8,dense,15,241.728,0.00102588,0.000873422,241.727,3714173640,4 6 0 2 7 1 3 5 ,241.727
human,8,dense,16,0.000808187,0.00147897,0.000569376,0.000753241,12960,5 2 7 1 0 3 4 6 ,0.000753241
human,8,dense,17,
human,8,dense,18,
human,8,dense,19,
human,8,dense,20,
human,8,dense,21,221.792,0.00106642,0.00106084,221.791,49557699072,2 0 1 4 5 6 3 7 ,221.791
human,8,dense,22,
human,8,dense,23,6.0277,0.0010221,0.0011776,6.02762,1972656000,3 5 7 0 4 6 1 2 ,6.02762
human,8,dense,24,
human,8,dense,25,
human,8,dense,26,52.291,0.00177558,0.00259492,52.2908,44294373948,mixed,52.2762
human,8,dense,27,34.7611,0.00172767,0.00198619,34.7609,6631496976,1 0 5 3 4 2 6 7 ,34.7609
human,8,dense,28,786.334,0.00328869,0.000970232,786.333,169631393760,0 1 2 3 4 5 6 7 ,786.333
human,8,dense,29,37.4647,0.00142297,0.00275275,37.4646,2643175850040,mixed,37.4627
human,8,dense,30,
human,8,dense,31,
human,8,dense,32,
human,8,dense,33,
human,8,dense,34,326.718,0.00160429,0.00170502,326.717,14456657376,1 0 7 2 3 4 5 6 ,326.717
human,8,dense,35,
human,8,dense,36,
human,8,dense,37,0.221324,0.00127926,0.00153963,0.221257,22615639200,6 4 5 3 0 1 2 7 ,0.221257
human,8,dense,38,
human,8,dense,39,1.96309,0.00108958,0.000844298,1.96297,3489423876,3 1 6 7 4 5 0 2 ,1.96297
human,8,dense,40,0.0128861,0.00176746,0.000890413,0.0128247,72652800,2 0 4 1 3 6 5 7 ,0.0128247
human,8,dense,41,7.37657,0.00169213,0.00169853,7.37643,4812608021760,7 1 2 3 0 4 5 6 ,7.37643
human,8,dense,42,0.931537,0.00211926,0.00194748,0.931418,207687312,2 5 6 7 1 0 3 4 ,0.931418
human,8,dense,43,24.954,0.00138933,0.00202148,24.9538,184650121552,mixed,19.3348
human,8,dense,44,393.66,0.00234897,0.00371546,393.66,89298264360,mixed,371.889
human,8,dense,45,0.0039293,0.000676066,0.000662892,0.00386685,324000,1 5 6 0 2 3 4 7 ,0.00386685
human,8,dense,46,187.539,0.00101483,0.000950263,187.539,23207184000,6 5 7 1 0 2 3 4 ,187.539
human,8,dense,47,
human,8,dense,48,1.7669,0.00126268,0.00170477,1.76678,21804288,0 2 7 1 3 4 5 6 ,1.76678
human,8,dense,49,0.159602,0.000963498,0.000736428,0.159545,1075612032,0 1 2 3 6 7 4 5 ,0.159545
human,8,dense,50,
human,8,dense,51,0.523055,0.00257412,0.00249089,0.522915,7037852577,1 0 6 2 4 7 3 5 ,0.522915
human,8,dense,52,
human,8,dense,53,
human,8,dense,54,16.0137,0.0021211,0.00148645,16.0135,21461382692,1 5 2 3 6 0 4 7 ,16.0135
human,8,dense,55,223.65,0.000823271,0.00105538,223.65,49557699072,2 0 1 4 5 6 3 7 ,223.65
human,8,dense,56,
human,8,dense,57,
human,8,dense,58,158.728,0.00127651,0.00155146,158.728,144983739984,3 1 2 6 4 5 7 0 ,158.728
human,8,dense,59,
human,8,dense,60,0.100188,0.000429687,0.000781516,0.100124,23040,1 0 2 3 4 5 6 7 ,0.100124
human,8,dense,61,0.00108829,0.00186753,0.000514145,0.00104003,133640,3 2 0 1 5 6 7 4 ,0.00104003
human,8,dense,62,
human,8,dense,63,
human,8,dense,64,9.97827,0.000949024,0.00218078,9.97813,56894507682,0 4 3 5 6 2 1 7 ,9.97813
human,8,dense,65,
human,8,dense,66,
human,8,dense,67,0.124333,0.00142365,0.000853805,0.12421,1326297600,3 4 5 1 2 0 6 7 ,0.12421
human,8,dense,68,
human,8,dense,69,0.00315609,0.00140434,0.00077309,0.00309005,1172200320,2 0 3 4 5 6 7 1 ,0.00309005
human,8,dense,70,
human,8,dense,71,
human,8,dense,72,0.0126196,0.00179002,0.000629928,0.0125609,337920,4 2 3 6 5 7 1 0 ,0.0125609
human,8,dense,73,6.23964,0.00151414,0.00144539,6.23951,11331378744,2 4 0 1 3 5 6 7 ,6.23951
human,8,dense,74,4.60472,0.000961824,0.00156479,4.6046,394654848,mixed,3.24429
human,8,dense,75,1187.98,0.00159045,0.00189899,1187.98,65207291760,2 0 1 3 4 5 6 7 ,1187.98
human,8,dense,76,221.522,0.000829621,0.00105944,221.522,49557699072,2 0 1 4 5 6 3 7 ,221.522
human,8,dense,77,
human,8,dense,78,
human,8,dense,79,
human,8,dense,80,
human,8,dense,81,
human,8,dense,82,33.062,0.00132966,0.00271258,33.0619,218564459064,2 4 0 1 3 6 7 5 ,33.0619
human,8,dense,83,
human,8,dense,84,435.222,0.00135267,0.00290443,435.222,772323301392,2 6 7 5 1 3 0 4 ,435.222
human,8,dense,85,
human,8,dense,86,
human,8,dense,87,221.128,0.000997218,0.0010636,221.128,49557699072,2 0 1 4 5 6 3 7 ,221.128
human,8,dense,88,0.0467962,0.000877939,0.000660014,0.046735,1010682,3 1 5 6 2 4 7 0 ,0.046735
human,8,dense,89,
human,8,dense,90,405.045,0.000587548,0.00169828,405.045,58781708640,mixed,404.972
human,8,dense,91,
human,8,dense,92,0.556503,0.0010417,0.000803207,0.55639,2830464,2 7 1 3 4 0 5 6 ,0.55639
human,8,dense,93,1.08304,0.00132145,0.000920882,1.08293,9136973376,3 4 5 6 0 1 2 7 ,1.08293
human,8,dense,94,6.62432,0.000869136,0.00158083,6.62418,4858101786,mixed,6.62392
human,8,dense,95,0.00887749,0.00157016,0.0011292,0.00882433,8287368,5 4 1 0 6 7 2 3 ,0.00882433
human,8,dense,96,
human,8,dense,97,
human,8,dense,98,
human,8,dense,99,
human,8,dense,100,219.901,0.00200001,0.00140632,219.9,60504725352,1 0 3 6 4 5 7 2 ,219.9
human,8,sparse,1,0.718971,0.00146074,0.0027712,0.718899,96433430217,0 2 7 3 5 1 4 6 ,0.718899
human,8,sparse,2,
human,8,sparse,3,0.0485804,0.00183909,0.00127671,0.0484643,43585007400,2 7 5 6 1 0 3 4 ,0.0484643
human,8,sparse,4,0.104015,0.00112067,0.00187805,0.103954,1370571264,0 3 1 6 7 4 2 5 ,0.103954
human,8,sparse,5,278.58,0.000990054,0.00466546,278.58,48596251770417,0 4 2 3 5 1 6 7 ,278.58
human,8,sparse,6,0.121916,0.000849561,0.00116934,0.121858,242424000,5 6 7 1 3 0 2 4 ,0.121858
human,8,sparse,7,0.00109667,0.00098959,0.000533598,0.00104131,460139400,5 6 4 1 2 3 0 7 ,0.00104131
human,8,sparse,8,8.88945,0.00166584,0.00312469,8.88932,7035981381852,4 3 7 1 0 2 5 6 ,8.88932
human,8,sparse,9,14.3143,0.00174723,0.00167924,14.3142,931926099006,4 3 6 5 1 2 7 0 ,14.3142
human,8,sparse,10,
human,8,sparse,11,18.2106,0.00193985,0.00351875,18.2104,373472838376,mixed,15.8503
human,8,sparse,12,0.122718,0.00080246,0.00110193,0.12265,58809395292,2 1 4 3 6 0 5 7 ,0.12265
human,8,sparse,13,
human,8,sparse,14,2.50628,0.00133888,0.00118611,2.50616,59542474371,4 3 6 1 0 5 7 2 ,2.50616
human,8,sparse,15,0.70308,0.00111259,0.00148064,0.703008,3919024200,4 6 1 5 7 3 0 2 ,0.703008
human,8,sparse,16,0.000404204,0.00130673,0.000445461,0.000358187,246240,1 2 5 0 4 3 7 6 ,0.000358187
human,8,sparse,17,
human,8,sparse,18,
human,8,sparse,19,
human,8,sparse,20,8.70699,0.00194537,0.00505272,8.70681,16564338974479,0 7 6 3 5 4 2 1 ,8.70681
human,8,sparse,21,251.712,0.000748173,0.00122713,251.712,57116468688,7 6 5 2 3 1 0 4 ,251.712
human,8,sparse,22,86.233,0.00180839,0.00558101,86.2329,4027687084037,5 6 3 4 7 2 1 0 ,86.2329
human,8,sparse,23,0.399063,0.00117472,0.00105598,0.398949,4880538000,3 2 4 7 5 0 6 1 ,0.398949
human,8,sparse,24,7.18794,0.00201601,0.00463179,7.18783,6983275160382,mixed,7.18666
human,8,sparse,25,
human,8,sparse,26,1.77554,0.00230545,0.00327713,1.7754,44730576260,mixed,1.76642
human,8,sparse,27,0.65184,0.00159313,0.00249699,0.651725,9837354482,mixed,0.651421
human,8,sparse,28,
human,8,sparse,29,111.646,0.00141206,0.00354734,111.646,3790450478439,mixed,111.638
human,8,sparse,30,48.5075,0.00157306,0.00465407,48.5074,46866169392,1 6 0 2 4 5 3 7 ,48.5074
human,8,sparse,31,
human,8,sparse,32,23.157,0.0019245,0.00702253,23.1568,10168236660597,5 1 3 6 2 0 4 7 ,23.1568
human,8,sparse,33,
human,8,sparse,34,1.0471,0.0018241,0.003667,1.047,22142048608,mixed,1.04376
human,8,sparse,35,
human,8,sparse,36,
human,8,sparse,37,0.0076966,0.00161191,0.00153178,0.00763175,33042330000,6 4 5 3 1 0 2 7 ,0.00763175
human,8,sparse,38,27.9415,0.00148466,0.00298685,27.9413,6740868688860,4 6 3 5 0 7 2 1 ,27.9413
human,8,sparse,39,0.121595,0.00131589,0.00176102,0.12154,3597596128,3 1 0 5 4 2 7 6 ,0.12154
human,8,sparse,40,0.0130381,0.000985936,0.00102701,0.0129829,231666000,2 3 1 6 5 4 0 7 ,0.0129829
human,8,sparse,41,0.498707,0.00122229,0.00124979,0.498571,5208853121472,0 1 2 3 4 5 7 6 ,0.498571
human,8,sparse,42,0.974044,0.00189134,0.00218147,0.973928,3507858420,2 5 4 3 6 1 0 7 ,0.973928
human,8,sparse,43,4.21052,0.0014087,0.0017483,4.2104,240626184088,mixed,2.76547
human,8,sparse,44,30.59,0.00227926,0.00477245,30.5899,316132611893,mixed,29.5557
human,8,sparse,45,0.00645382,0.000728556,0.000587735,0.00639721,471600,1 5 0 3 4 2 6 7 ,0.00639721
human,8,sparse,46,176.54,0.00090411,0.0014002,176.54,23207184000,3 5 1 7 2 0 6 4 ,176.54
human,8,sparse,47,
human,8,sparse,48,5.99929,0.00100954,0.00295773,5.99914,570157924,0 1 2 7 6 4 5 3 ,5.99914
human,8,sparse,49,0.196086,0.00103229,0.000913961,0.19603,1096452672,0 7 6 2 1 5 4 3 ,0.19603
human,8,sparse,50,
human,8,sparse,51,1.00805,0.00240938,0.00291646,1.00788,11773023074,1 0 2 4 7 3 6 5 ,1.00788
human,8,sparse,52,13.3058,0.00162039,0.00300982,13.3056,1663708413966,6 5 3 2 4 0 1 7 ,13.3056
human,8,sparse,53,19.2139,0.00212535,0.00510866,19.2138,1013224592038,mixed,17.1682
human,8,sparse,54,0.0638174,0.0022461,0.00191093,0.0637241,22691566430,5 2 6 3 1 0 4 7 ,0.0637241
human,8,sparse,55,255.751,0.000837436,0.0010111,255.75,56805214680,0 1 2 6 3 5 7 4 ,255.75
human,8,sparse,56,
human,8,sparse,57,
human,8,sparse,58,2.26632,0.00160738,0.00258301,2.26624,1336301399640,2 5 7 3 1 4 6 0 ,2.26624
human,8,sparse,59,0.399907,0.00170163,0.00588582,0.399779,1400719451782,7 0 6 4 1 2 3 5 ,0.399779
human,8,sparse,60,0.0539622,0.000492341,0.000863558,0.0539087,1333440,3 1 4 5 0 2 6 7 ,0.0539087
human,8,sparse,61,0.00092129,0.00145125,0.000451788,0.00086896,318435,3 2 7 0 1 6 5 4 ,0.00086896
human,8,sparse,62,
human,8,sparse,63,424.674,0.000574677,0.00171974,424.674,63349066776,mixed,424.655
human,8,sparse,64,1.33487,0.00114531,0.00217673,1.33472,196871019231,0 3 1 5 6 2 4 7 ,1.33472
human,8,sparse,65,
human,8,sparse,66,0.696657,0.00145577,0.00274321,0.696554,39006173890792,mixed,0.694092
human,8,sparse,67,0.0129798,0.00128461,0.000944001,0.0129236,2463834624,3 5 2 0 1 6 4 7 ,0.0129236
human,8,sparse,68,83.4028,0.00109797,0.00377348,83.4026,4640207560076,1 7 4 0 3 2 5 6 ,83.4026
human,8,sparse,69,0.000827725,0.00141518,0.000524676,0.000762659,1363991040,0 3 4 2 7 1 5 6 ,0.000762659
human,8,sparse,70,37.1863,0.00192884,0.00706272,37.1861,11299598975920,mixed,37.1857
human,8,sparse,71,2.69373,0.0022631,0.00647156,2.6936,3266813584887,mixed,2.69305
human,8,sparse,72,0.00164173,0.00185925,0.000712004,0.00159676,341760,5 3 2 6 4 7 1 0 ,0.00159676
human,8,sparse,73,0.0813633,0.00115927,0.00112506,0.0813038,24356919012,2 6 3 5 4 1 7 0 ,0.0813038
human,8,sparse,74,0.331115,0.000971515,0.00176245,0.331047,1989878990,mixed,0.279981
human,8,sparse,75,1.52221,0.00143095,0.00171147,1.52209,133365084612,2 6 0 1 3 4 7 5 ,1.52209
human,8,sparse,76,230.87,0.000883363,0.0013827,230.87,51970348464,0 2 1 3 5 6 4 7 ,230.87
human,8,sparse,77,0.393909,0.00228859,0.00168494,0.393774,182534345520,1 4 2 6 0 7 3 5 ,0.393774
human,8,sparse,78,54.8496,0.00130902,0.00462844,54.8495,32212075544266,mixed,54.7756
human,8,sparse,79,
human,8,sparse,80,
human,8,sparse,81,
human,8,sparse,82,1.78613,0.00129996,0.00276013,1.78598,778979802850,2 4 1 6 3 5 0 7 ,1.78598
human,8,sparse,83,
human,8,sparse,84,
human,8,sparse,85,116.065,0.00147278,0.00503466,116.065,406567787136571,0 6 3 7 2 4 1 5 ,116.065
human,8,sparse,86,215.738,0.00138072,0.00750762,215.738,126623344145783,3 6 1 2 4 7 5 0 ,215.738
human,8,sparse,87,0.0544327,0.000967655,0.00146585,0.0543637,99590185344,7 4 6 3 2 1 0 5 ,0.0543637
human,8,sparse,88,0.0214199,0.000590634,0.000566414,0.0213733,14334372,3 6 5 1 7 2 4 0 ,0.0213733
human,8,sparse,89,
human,8,sparse,90,10.7093,0.00054478,0.00230155,10.7092,59364565344,mixed,10.7001
human,8,sparse,91,511.225,0.00237793,0.0091861,511.225,264386553043738,4 2 7 1 3 6 0 5 ,511.225
human,8,sparse,92,0.0223636,0.00128092,0.000969989,0.0222958,7732692,0 6 2 3 5 1 4 7 ,0.0222958
human,8,sparse,93,0.0844818,0.00123242,0.001306,0.0844198,15114669918,4 3 6 7 0 5 1 2 ,0.0844198
human,8,sparse,94,94.4758,0.000804878,0.0023569,94.4758,12305634416,mixed,94.4452
human,8,sparse,95,0.0095238,0.00152148,0.00133297,0.00945434,33295704,5 4 2 1 3 0 6 7 ,0.00945434
human,8,sparse,96,
human,8,sparse,97,
human,8,sparse,98,42.928,0.00173517,0.00571619,42.9278,3159443147572,1 7 4 5 0 6 2 3 ,42.9278
human,8,sparse,99,47.6059,0.0022684,0.00460332,47.6057,920729454195,2 1 3 0 4 5 6 7 ,47.6057
human,8,sparse,100,0.239272,0.00190984,0.00219195,0.239208,64575102320,1 7 4 6 5 3 0 2 ,0.239208
human,12,dense,1,0.0785076,0.0021194,0.00186037,0.0783728,33213816,1 0 4 3 8 6 7 5 2 9 10 11 ,0.0783728
human,12,dense,2,0.0642962,0.00227044,0.0019951,0.0641916,6083100,3 7 4 11 10 9 5 6 8 2 0 1 ,0.0641916
human,12,dense,4,0.778339,0.00154546,0.00258695,0.778194,896269400,3 9 7 11 4 1 8 0 5 6 2 10 ,0.778194
human,12,dense,5,
human,12,dense,6,0.308612,0.00264851,0.00175829,0.308442,16730810880,2 0 1 5 10 3 4 6 7 8 9 11 ,0.308442
human,12,dense,7,469.546,0.0025876,0.00234677,469.546,294509550585600,4 0 7 1 2 3 5 6 10 11 8 9 ,469.546
human,12,dense,8,
